,congestion
3909,56.63393817903035
3910,37.84074320254537
3911,32.38628090668318
3912,35.42340287793077
3913,33.9265635274968
3914,58.24912149772675
3915,31.28897262265592
3916,39.03604133054359
3917,52.97273093476158
3918,54.49999869284522
3919,55.97080185219386
3920,38.40356314243698
3921,39.88611776149716
3922,37.46533008158148
3923,59.526209339919745
3924,52.738295157632805
3925,54.828645845238505
3926,57.07595551504115
3927,67.4752526000904
3928,49.750958773941136
3929,51.29692134890473
3930,60.4719308159619
3931,65.00615710189129
3932,65.979079045436
3933,41.16243414832467
3934,63.131399512926386
3935,54.76400918767787
3936,62.986958111895404
3937,41.779681381515076
3938,46.90792263747126
3939,61.93895416736603
3940,65.17761292062742
3941,48.446061957838296
3942,72.28765967840559
3943,71.78485014262965
3944,35.96753316594578
3945,21.263850945304625
3946,27.302395747208507
3947,35.54110696927467
3948,33.278944581470526
3949,47.29751976584622
3950,50.99687743026162
3951,58.62376245728427
3952,55.37752962537697
3953,34.43978276345656
3954,27.917558139814254
3955,60.414267833071776
3956,33.40629617086043
3957,54.44787350810774
3958,67.63539175355105
3959,46.296735916627256
3960,56.35103076271704
3961,29.481966345223423
3962,68.29109062366246
3963,20.725070173565385
3964,44.64174338238575
3965,46.14683548940625
3966,38.253718132020495
3967,50.05489648339754
3968,26.51503421436497
3969,70.48773737692929
3970,60.26542269265178
3971,41.919890324258404
3972,47.627401792040594
3973,56.11259926587988
3974,56.7262330869177
3975,37.26958941855243
3976,33.49405446348649
3977,35.708809390572455
3978,33.608964294738534
3979,58.0662422380856
3980,30.751474909287268
3981,41.94379738256353
3982,55.743336191444556
3983,56.753556783734304
3984,56.54430272351729
3985,39.58924640351421
3986,38.48498256757924
3987,36.12748897399108
3988,58.24610560418323
3989,52.05698945091703
3990,54.15387020323888
3991,56.24359276202962
3992,66.82391815795823
3993,50.99462284166399
3994,51.32158248761306
3995,58.24604927526541
3996,63.873686300223994
3997,65.24837113019282
3998,40.17133349001131
3999,62.70280548825645
4000,52.172401061767125
4001,61.6937518840336
4002,39.774114136495285
4003,47.426681746135344
4004,62.202843107133695
4005,65.5214402695008
4006,47.86725747635588
4007,73.14503177680648
4008,72.51988197517146
4009,35.89332941040796
4010,20.54910595044005
4011,24.85837854697348
4012,34.38771504512174
4013,33.11705553133841
4014,47.42939501962255
4015,49.54099238887554
4016,59.639638252856884
4017,53.71412086102834
4018,36.04071343834025
4019,27.80554493731742
4020,58.94607085077382
4021,38.84447685936592
4022,54.618414028821235
4023,68.34758739519928
4024,39.85998209150258
4025,56.82845152030741
4026,29.047079193250035
4027,69.08701130842503
4028,19.219981884452142
4029,47.13006558747473
4030,45.28626518834595
4031,38.73009963168306
4032,49.17574970214406
4033,26.15557631764692
4034,69.92229941286371
4035,60.453060742225475
4036,45.11068592411973
4037,45.24074395595344
4038,55.72567240679688
4039,53.58852670236847
4040,36.869195372033786
4041,31.0731434703896
4042,35.43703801964346
4043,34.575171582443204
4044,56.51373939706019
4045,33.02138904563468
4046,40.750271647232154
4047,52.87009337322887
4048,53.876329895149304
4049,56.52678636363983
4050,37.42972204599724
4051,36.3060522746052
4052,36.53968072815836
4053,55.73356190776006
4054,50.41244369939247
4055,54.08317807969908
4056,53.78199985263042
4057,65.65109511585175
4058,50.7045957020961
4059,51.294041913153116
4060,58.4723315197074
4061,66.14619709884116
4062,64.10763759562259
4063,42.12540945919703
4064,62.834561980461814
4065,51.808572213985855
4066,61.09085014649018
4067,41.995230732383696
4068,47.50569864056891
4069,62.80884051749612
4070,63.97596840213047
4071,47.138371348474955
4072,72.07615038118568
4073,71.97754914946064
4074,35.77441373507972
4075,20.394361905953573
4076,27.52376081970352
4077,34.92308282857656
4078,33.87786945986813
4079,47.43083331531835
4080,50.415382786555554
4081,59.15132033368815
4082,52.69758177155272
4083,34.93017742127571
4084,27.47358492840953
4085,59.83819568668627
4086,37.91417340483322
4087,54.18069675735528
4088,67.83808271013164
4089,44.949924122880766
4090,58.28778201730583
4091,28.783108255004894
4092,67.13765014769099
4093,19.29346616156973
4094,40.01405180078439
4095,46.64531061380398
4096,40.924378179631766
4097,47.0031031985416
4098,27.20075138055739
4099,69.67659927660088
4100,59.38324546153435
4101,47.33153148613819
4102,46.74266061836652
4103,56.154100513019664
4104,57.42544694448006
4105,36.67553967849982
4106,31.211797669090632
4107,33.77636853236256
4108,32.732063923325484
4109,56.839214586918544
4110,32.06372425273025
4111,37.3606910825345
4112,53.12991279985792
4113,51.44052860769434
4114,54.81179129347741
4115,38.04470015860184
4116,36.72676550704668
4117,36.859370437202614
4118,56.46887595418633
4119,51.08574631732855
4120,55.52520478970333
4121,58.18192061139278
4122,62.20877883670768
4123,51.0039975275903
4124,49.03332895881958
4125,57.69157194064615
4126,63.93615914771142
4127,60.45653331018144
4128,40.955350772107316
4129,60.09117249194169
4130,52.750735824039765
4131,60.92016003968387
4132,42.272736382672086
4133,46.63087430683191
4134,59.66603736004037
4135,64.31303618671475
4136,47.78643130186812
4137,72.15915091842554
4138,66.60036413129338
4139,35.95581795635567
4140,21.154174444020548
4141,26.07566088368867
4142,37.0062862553779
4143,32.0587544687034
4144,48.82708050486565
4145,51.44452288289611
4146,57.315544537215786
4147,52.35175656606485
4148,34.476265577651574
4149,27.04399984188945
4150,60.1079415535406
4151,39.989410045112464
4152,53.905075673160056
4153,67.32433607687348
4154,44.684986205646275
4155,54.97647760623173
4156,28.6660601561409
4157,67.9714466596615
4158,17.80345226294743
4159,39.323916089935146
4160,45.085382470527556
4161,38.81178715851324
4162,50.63930248813507
4163,27.378771379870457
4164,70.69704852660671
4165,57.816813225211064
4166,45.54859082423023
4167,46.01103934474603
4168,54.33635442493277
4169,56.36411521230229
4170,36.32785359609859
4171,30.593500258790897
4172,32.24826328011782
4173,31.461175512417647
4174,55.57008669996604
4175,29.59849864107589
4176,39.21294982653316
4177,51.41116655343902
4178,52.14435733703228
4179,57.4358841614105
4180,40.58802378601125
4181,36.52146079524145
4182,37.44302570551378
4183,56.35939880756325
4184,51.77976241144435
4185,54.60516564614095
4186,54.69295305473488
4187,62.73922567397139
4188,51.4378368943911
4189,48.317350089440495
4190,58.874592152752314
4191,61.67132076638062
4192,61.682502947848185
4193,41.616982746655566
4194,59.600054820934865
4195,49.39593873879781
4196,61.26045809946302
4197,40.680977428577435
4198,46.94437062491882
4199,59.31101952834806
4200,65.08413385752615
4201,48.10126413832299
4202,72.56003765641877
4203,67.73084728519208
4204,35.665654087169926
4205,21.087814430656188
4206,26.518146189217838
4207,37.1747839679701
4208,32.65054467542399
4209,46.948181300411235
4210,51.98145525005785
4211,56.96185754843701
4212,55.33627286796205
4213,34.64563980609979
4214,24.935704926929674
4215,60.24385478079822
4216,39.90035789332421
4217,53.91084220662331
4218,65.745203461935
4219,47.89192777964428
4220,57.39963519235937
4221,28.138449905678627
4222,68.66881814583171
4223,18.361541006986755
4224,40.29677143241382
4225,44.28942848505562
4226,39.00304228331185
4227,48.1557565528974
4228,25.589960918030123
4229,70.10026466903643
4230,57.382621627160376
4231,43.0099249025611
4232,46.2503507986224
4233,52.28609997713149
4234,55.84489551115675
4235,36.166191106520856
4236,29.79150474116046
4237,33.6608888116629
4238,30.516419138616364
4239,56.73890406227792
4240,30.379154362941108
4241,39.65530431568287
4242,51.621676967396894
4243,51.67405698441729
4244,53.58849499808484
4245,36.68804263863605
4246,33.925252182517895
4247,36.13923915894064
4248,56.29264500515332
4249,51.95857196590059
4250,53.443548386653745
4251,55.2563420722724
4252,62.521775062351544
4253,50.106908700147144
4254,46.02064142089314
4255,58.67589852201834
4256,61.761997576729044
4257,60.61653822466752
4258,39.87146904559514
4259,59.43832254106479
4260,48.723686435375875
4261,59.96168855143037
4262,39.7366528434833
4263,47.39873432297676
4264,60.13798636359107
4265,63.3974373167408
4266,46.451718999852915
4267,70.06755430514214
4268,66.57054287924548
4269,35.966226289331985
4270,19.500571382262944
4271,25.363427042923963
4272,34.615493762468894
4273,32.57734881598623
4274,46.548301513964574
4275,50.87380936755652
4276,56.00771800015572
4277,56.13393410954161
4278,31.733503928920374
4279,24.674142200449918
4280,59.53504567859594
4281,38.05271110087914
4282,53.84755253498467
4283,66.94909110931084
4284,46.17031103190942
4285,56.55209145355524
4286,27.273140105645552
4287,67.82693289564126
4288,19.03726089579199
4289,41.99713644832001
4290,42.35740254231186
4291,42.09887999863835
4292,48.578811514488756
4293,25.672834943041764
4294,68.89890675382667
4295,57.4373872445273
4296,44.02452616439458
4297,45.63987309799185
4298,50.8508912515823
4299,51.25083455535302
4300,36.06994684475197
4301,34.586007820792005
4302,35.420724863026315
4303,31.824799659999627
4304,55.152256459746674
4305,31.843560628711124
4306,40.23519821870522
4307,52.111457983030604
4308,51.01871649540739
4309,54.27321568973855
4310,36.36623173934081
4311,32.677572923677566
4312,36.7507345552164
4313,52.41507486547755
4314,50.197004319976436
4315,50.085897435435186
4316,53.13324174300386
4317,60.17019208914614
4318,47.892158802250776
4319,46.560699007347466
4320,53.016836772383584
4321,58.90517456270528
4322,56.087361503328374
4323,35.82468122769819
4324,55.69711994686421
4325,49.73834711411269
4326,57.365062088188694
4327,39.14971439773002
4328,45.40271464977195
4329,59.3975498604171
4330,59.31123868158447
4331,45.11020356038108
4332,68.25021530612356
4333,65.7138397615648
4334,35.519637330239476
4335,21.844897864685553
4336,26.667192428488462
4337,35.039375993151125
4338,33.39879745660256
4339,47.33825280791133
4340,51.08252484585048
4341,54.50563888436376
4342,51.77206347876337
4343,33.28634628294926
4344,28.350171393927543
4345,56.65543714828519
4346,37.42394447697735
4347,52.734999245708764
4348,63.98691789644623
4349,45.55365423841862
4350,57.056751907710726
4351,28.051400251102788
4352,66.92704709942811
4353,18.235980276008284
4354,42.48035804844127
4355,42.692080101745546
4356,36.18182351044364
4357,50.10890835339598
4358,25.477785987228415
4359,67.72365851686547
4360,55.6604180383011
4361,43.021499354315466
4362,45.982200025189556
4363,50.758780396881356
4364,50.59939342667263
4365,34.80650899220789
4366,33.37432785059063
4367,35.14149447319558
4368,27.64384392684727
4369,52.158873616881635
4370,29.82417664914241
4371,41.81342682895614
4372,49.30972252923844
4373,47.8107908781432
4374,53.31161090326822
4375,36.31767966615375
4376,31.984423237064227
4377,36.01971872953289
4378,51.9167477049597
4379,49.26543211927401
4380,48.410642445659754
4381,53.38591460116551
4382,61.783375280294784
4383,47.621070628185166
4384,46.87881657670446
4385,51.54181372791718
4386,58.95327836390041
4387,56.38081998673951
4388,37.176578980632
4389,54.937436312312705
4390,54.3105118015563
4391,56.20920534804642
4392,37.230556426326984
4393,42.68628529994002
4394,56.359332483393054
4395,59.49232593624511
4396,43.64441618579468
4397,68.66596648931763
4398,66.60685964599128
4399,34.14738177786411
4400,20.286721533751315
4401,27.217677858172777
4402,37.27619634294847
4403,33.79420432220658
4404,46.78053341266529
4405,45.87068703057956
4406,54.39221466130175
4407,53.6865496479231
4408,32.10365017207027
4409,24.32999894410895
4410,56.292911055765884
4411,36.37959378342077
4412,51.850265639636135
4413,64.5267046152424
4414,39.75694420567996
4415,59.255919094784275
4416,31.08107889787363
4417,67.05042242632274
4418,17.606166700495017
4419,42.77182029953636
4420,39.32570922036049
4421,36.053261221221
4422,49.32350092859348
4423,25.51947447292808
4424,67.29872533780859
4425,56.66497893742745
4426,40.78903780133808
4427,44.255750695874156
4428,49.30879770205773
4429,48.80352508375515
4430,34.372068022618734
4431,31.918509483957415
4432,35.51738495990119
4433,28.65010421494666
4434,52.016688825055056
4435,34.009180776770975
4436,42.7848784238786
4437,50.185249293864295
4438,48.50726762160829
4439,52.0322999859754
4440,36.80951385758328
4441,34.91885298555282
4442,35.90224074351796
4443,51.98475161698853
4444,48.37185006788786
4445,48.17935398443184
4446,48.67388037956549
4447,60.42260086061356
4448,47.0580355965135
4449,46.64352193595823
4450,53.01771542573542
4451,57.88528197568219
4452,57.96263548284274
4453,38.78187345877001
4454,56.15738296167741
4455,50.67508061311757
4456,56.14887378387565
4457,38.15834967337141
4458,39.606463412076344
4459,53.69115534310737
4460,58.69004300572752
4461,42.92203424890531
4462,67.76508461766488
4463,64.96014231361342
4464,34.518811225790586
4465,19.275368973761484
4466,25.517994852753056
4467,35.78484341998996
4468,33.943231737212756
4469,46.46941606903295
4470,45.75870899600404
4471,53.215653676702516
4472,50.90319243413401
4473,28.542357824384148
4474,24.069852361510662
4475,53.986026160924155
4476,37.68299305150889
4477,51.976128842196964
4478,62.05929337891893
4479,43.1291030642077
4480,60.30136150556386
4481,27.911195650054193
4482,67.90518022311457
4483,17.512725179977423
4484,42.56672773827884
4485,40.83063971909203
4486,40.77159711023552
4487,47.97372270020229
4488,23.896718557013322
4489,67.00350564008268
4490,55.24459019646525
4491,40.714527515376915
4492,40.8083288252742
4493,49.25388783562116
4494,45.613986436237724
4495,34.55110008594888
4496,33.01182969007362
4497,32.165562887935735
4498,33.72775535352815
4499,51.8466983038461
4500,35.52637005398138
4501,42.751850141793746
4502,49.40965312311778
4503,51.24520734795636
4504,49.552068163993226
4505,35.284443258793374
4506,36.88785281702975
4507,36.60948275321878
4508,50.22909035055616
4509,46.64957364463653
4510,48.015678792761264
4511,51.4564305158031
4512,54.87246194364111
4513,43.90084427574325
4514,46.85748092349035
4515,52.21330045790195
4516,60.57750024053
4517,54.38281137841669
4518,39.73421498713829
4519,52.64774272065597
4520,51.17430918364821
4521,54.22084932667978
4522,36.68947935153284
4523,41.93088710625379
4524,51.58700687225294
4525,56.35033084247286
4526,44.41892582375387
4527,66.47129670352545
4528,63.44199733285754
4529,33.641412664561216
4530,19.015031908609682
4531,26.28953673284412
4532,33.58755114605604
4533,34.68798245502188
4534,47.23895654682724
4535,46.57624474417486
4536,50.0389040127333
4537,50.08003606226431
4538,24.937304707902552
4539,25.152680581196208
4540,52.88262491513717
4541,37.861179220189584
4542,50.808093157431244
4543,62.84766686333815
4544,44.762093608006694
4545,62.97141648312292
4546,29.24138910192089
4547,68.48901649216177
4548,17.057345110954298
4549,39.88380783049145
4550,40.33502326796467
4551,40.922357499105345
4552,52.761298940812054
4553,22.506177365071125
4554,66.33736606443618
4555,53.23176966843316
4556,40.319783046730535
4557,39.535628484354696
4558,48.53006506800993
4559,47.21213909309701
4560,33.29862168431478
4561,29.82000927467456
4562,27.52187804161705
4563,34.93871272408826
4564,53.609140911475734
4565,35.780239465010794
4566,40.941158305255406
4567,51.74218974487202
4568,49.964028678805036
4569,48.93072258472837
4570,31.596874600888178
4571,36.686786290249266
4572,35.83621576377355
4573,50.80562479304197
4574,44.75173063224081
4575,45.27089826560949
4576,46.16163742469593
4577,52.263488922138954
4578,42.151390416696444
4579,45.43126683961995
4580,50.40335833910076
4581,60.30947495874254
4582,55.27320980700025
4583,38.26120206647095
4584,52.23113624470987
4585,49.59108222037368
4586,50.941193932898884
4587,39.747790759242655
4588,43.04355903808465
4589,49.659649768020294
4590,54.56505506750404
4591,42.950701359553904
4592,65.35024069951672
4593,63.448859534888385
4594,33.10831381464497
4595,18.906853835288146
4596,27.63629694298484
4597,31.928731920059683
4598,35.02291610222383
4599,47.79509841128182
4600,45.43754122675878
4601,49.421107441756575
4602,47.21018808934254
4603,22.893151564396145
4604,23.49111295345407
4605,50.54971560209751
4606,35.53710385681546
4607,51.264949800362075
4608,60.55717951087202
4609,38.70907640900208
4610,64.0257799820291
4611,29.640270305908075
4612,68.8750079487037
4613,17.14499479098982
4614,39.82738977823763
4615,39.96235178035143
4616,42.00273530604713
4617,47.11113873613537
4618,18.674231939257886
4619,63.014182946031205
4620,53.64225493048004
4621,35.52473166642421
4622,39.3281346975396
4623,47.38784779147308
4624,47.212206637376646
4625,32.578205723784464
4626,24.926733103991783
4627,29.159758674272357
4628,30.61608353289116
4629,47.10277512566133
4630,36.88720435844272
4631,40.70991625913328
4632,50.42754010955248
4633,44.242026239090215
4634,46.58246430415648
4635,33.65418884287921
4636,36.30988248234589
4637,40.81141345849305
4638,47.73979951196938
4639,43.18028892437419
4640,44.35407835579775
4641,48.07099870334478
4642,50.35757779616996
4643,42.57839270974
4644,44.407877210375275
4645,48.95050582850661
4646,59.91054035112724
4647,53.966864190861656
4648,36.820418650048275
4649,50.503300009244256
4650,50.012871722635495
4651,48.504836752755494
4652,37.877340576472804
4653,39.16968537710098
4654,48.84414732896036
4655,54.992961088168215
4656,38.47125922189895
4657,63.70932856211087
4658,59.827881579076404
4659,32.21424905236071
4660,17.88715944297908
4661,26.944305493156197
4662,31.191900729642917
4663,34.3631372128437
4664,46.934581044907425
4665,46.32612529863374
4666,47.27005986057046
4667,45.93530218035693
4668,21.307581499673876
4669,22.27402634712761
4670,49.728830605133595
4671,34.33785631339482
4672,48.019014432496235
4673,59.089200323539
4674,42.110683680193674
4675,63.05543235277605
4676,29.713637934921444
4677,69.11570571643422
4678,16.525183707861792
4679,41.711095696176955
